Time (ms)	Sweep 1	Sweep 2	Sweep 3	Sweep 4	Sweep 5	Sweep 6	Sweep 7	Sweep 8	Sweep 9	Sweep 10	Sweep 11	Sweep 12	Sweep 13	Sweep 14	Sweep 15	Sweep 16	Sweep 17	Sweep 18
100.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1888245
100.75	0	0	0	0	0	0	0	0	0	0	0.1188245	0	1.110596	2.827666	11.11772	30.55724	90.84285	202.231
101.4	0	0	0	0	0	0	0	0	0.197649	0.3264735	0.5941225	1.674719	9.440066	32.44374	85.76524	222.6795	463.1555	760.0186
102.05	0	0	0	0	0	0	0	0	0.197649	0.9794205	3.208262	10.17714	38.73204	116.2319	264.6016	535.5114	869.2659	1187.706
102.7	0	0	0	0	0	0	0	0.0888245	0.395298	2.394139	9.030663	31.30436	95.92773	246.3046	497.4384	841.5901	1160.929	1408.442
103.35	0	0	0	0	0	0	0	0.355298	0.9882451	6.202997	20.31899	66.08698	181.5825	402.1238	713.5985	1054.478	1332.243	1519.093
104	0	0	0	0	0	0	0.07882451	0.710596	1.97649	12.73247	39.92503	112.5926	284.4514	556.306	899.7408	1197.135	1420.403	1567.432
104.65	0	0	0	0	0	0	0.315298	0.9770696	5.237699	20.67666	66.30408	168.3736	386.4874	700.517	1042.048	1285.936	1468.507	1593.301
105.3	0	0	0	0	0	0.2064735	0.3941225	1.332368	8.202434	29.27379	97.67374	235.8777	499.0741	826.7202	1141.948	1354.31	1497.655	1605.008
105.95	0	0	0	0	0	0.2064735	0.630596	2.575911	13.14366	42.87685	134.9846	305.0564	605.5525	932.6832	1208.655	1388.075	1508.385	1608.974
106.6	0	0	0	0	0	0.2064735	0.7882451	3.286507	18.38136	61.81232	174.9097	380.5476	698.7037	1018.853	1252.49	1395.503	1515.717	1611.617
107.25	0	0	0	0	0	0.2064735	1.261192	4.885348	24.6073	81.40073	219.9442	460.4188	787.5514	1077.638	1282.031	1408.165	1513.571	1611.995
107.9	0	0	0	0	0	0.06882451	1.497666	6.217715	32.61209	103.6009	268.3057	529.0822	862.7943	1125.56	1302.996	1416.1	1515.717	1612.184
108.55	0	0	0	0	0	0.06882451	1.655315	8.438328	41.60512	129.7188	315.2414	600.1934	917.63	1155.92	1313.479	1417.451	1514.286	1611.617
109.2	0	0	0	0	0	0.2064735	1.970613	10.30364	50.89462	155.2926	365.3853	664.2192	958.3055	1180.327	1320.467	1414.581	1513.571	1607.841
109.85	0	0	0	0	0	0.2064735	2.285911	13.67897	60.97472	180.2134	412.0834	719.7425	1004.534	1201.609	1325.391	1416.775	1512.14	1604.819
110.5	0	0	0	0	0	0.3441225	2.680033	16.34371	71.74659	208.7254	456.1673	766.5058	1036.603	1213.069	1328.567	1413.568	1509.994	1605.386
111.15	0	0	0	0	0	0.412947	3.231805	19.54139	82.22198	237.0198	498.2311	806.1838	1058.259	1221.403	1328.249	1416.1	1509.458	1605.386
111.8	0	0	0	0	0	0.4817715	3.862401	22.20613	94.87153	267.3818	543.3845	845.4752	1078.666	1224.974	1328.249	1415.087	1509.815	1602.931
112.45	0	0	0	0	0	0.412947	4.571821	26.29205	107.9164	298.288	584.2601	880.3867	1094.909	1227.653	1329.361	1412.386	1510.888	1603.498
113.1	0	0	0	0	0	0.4817715	5.044768	29.84503	119.7753	324.95	620.7392	906.2804	1108.652	1228.249	1329.679	1408.672	1511.604	1604.631
113.75	0	0	0	0	0	0.4817715	5.438891	32.77624	132.919	352.1561	651.9901	927.4076	1118.231	1230.332	1327.614	1407.659	1507.312	1601.987
114.4	0	0	0	0	0.05882451	0.6882451	5.911838	37.21747	149.225	375.9887	683.0032	947.2466	1124.062	1229.142	1328.09	1403.776	1508.385	1601.232
115.05	0	0	0	0	0.05882451	0.7570696	6.463609	42.19164	161.4792	400.9095	716.8682	965.6685	1131.697	1230.183	1328.726	1403.1	1503.199	1594.812
115.7	0	0	0	0	0.05882451	0.8258941	7.488328	47.52111	176.4017	426.0479	740.3955	980.9986	1134.89	1229.29	1324.596	1404.62	1504.093	1595.378
116.35	0	0	0	0	0.05882451	0.9635431	8.591871	52.40646	191.9172	452.2747	761.7839	993.2369	1137.806	1232.713	1326.026	1404.789	1503.914	1591.224
117	0	0	0	0	0.05882451	0.8947186	9.301291	56.31474	206.2467	476.216	780.4393	1004.187	1141.137	1230.779	1323.485	1403.776	1501.053	1595.189
117.65	0	0	0	0	0.05882451	0.9635431	9.774239	60.66714	220.0822	497.4368	798.263	1011.917	1141.832	1231.523	1324.914	1404.113	1502.126	1597.266
118.3	0	0	0	0	0.05882451	1.101192	10.24719	65.01954	232.4352	519.637	817.8691	1019.259	1142.387	1230.035	1323.961	1406.815	1500.338	1597.455
118.95	0	0	0	0	0	1.238841	10.95661	69.90488	247.2589	540.749	833.9104	1025.958	1140.304	1230.481	1322.373	1407.659	1498.013	1595.378
119.6	0	0	0	0	0.05882451	1.307666	12.37545	74.25729	259.019	561.3168	844.3669	1029.437	1140.443	1228.546	1323.167	1403.607	1499.98	1592.735
120.25	0	0	0	0	0.05882451	1.307666	13.32134	78.96499	275.2263	577.314	856.8435	1031.24	1141.415	1228.695	1319.196	1401.243	1497.119	1591.035
120.9	0	0	0	0	0.05882451	1.37649	13.87311	82.51797	285.9981	591.4612	871.5778	1036.393	1142.109	1228.844	1319.514	1398.205	1498.907	1588.958
121.55	0	0	0	0	0.05882451	1.445315	14.34606	87.93626	299.5371	608.1113	881.3214	1037.037	1143.081	1227.802	1317.449	1395.335	1495.509	1591.413
122.2	0	0	0	0	0.05882451	1.582964	14.97666	94.42045	314.6572	624.1085	889.2826	1040	1141.832	1227.505	1318.085	1397.867	1498.549	1589.902
122.85	0	0	0	0	0.1764735	1.582964	15.05548	98.86167	325.7256	638.7999	894.8674	1039.614	1144.747	1228.695	1317.29	1395.166	1495.688	1588.581
123.5	0	0	0	0	0.1764735	1.789437	15.68608	103.1253	336.8927	653.4911	903.898	1039.099	1142.803	1224.826	1316.338	1397.023	1496.225	1585.182
124.15	0	0	0	0	0.1764735	1.789437	16.86844	107.2112	349.147	666.1148	908.651	1042.19	1141.832	1225.867	1316.338	1397.698	1494.794	1585.182
124.8	0	0	0	0	0.1764735	1.927086	17.73551	112.7183	361.0059	676.562	913.0475	1044.896	1141.554	1223.04	1313.955	1393.984	1494.436	1580.839
125.45	0	0	0	0	0.117649	1.927086	18.52376	117.6925	371.4813	687.3356	917.6816	1047.859	1139.194	1222.742	1314.59	1396.348	1493.363	1583.482
126.1	0	0	0	0	0.1764735	1.927086	18.91788	121.7784	379.1896	695.9327	920.4146	1048.76	1139.333	1219.17	1311.414	1395.841	1493.721	1581.028
126.75	0	0	0	0	0.1764735	2.13356	20.02143	126.2196	389.9615	703.6592	923.7417	1047.987	1138.916	1217.682	1308.396	1395.503	1492.291	1581.783
127.4	0	0	0	0	0.1764735	2.202384	20.65202	130.8385	400.6346	711.6035	926.237	1046.957	1139.055	1218.426	1308.079	1390.607	1489.25	1581.028
128.05	0	0	0	0	0.1764735	2.271209	21.36144	136.5233	410.2205	722.2682	928.0194	1046.828	1139.333	1219.468	1306.808	1389.932	1486.926	1583.105
128.7	0	0	0	0	0.1764735	2.202384	22.07086	140.0762	419.8065	728.4713	936.9312	1045.926	1137.25	1218.277	1306.173	1390.439	1482.992	1581.405
129.35	0	0	0	0	0.1764735	2.202384	22.22851	144.6951	431.2701	735.3272	939.3077	1049.92	1135.723	1217.533	1312.049	1388.244	1482.455	1577.251
130	0	0	0	0	0.1764735	2.271209	22.62263	149.4916	439.4726	744.2508	942.0406	1049.276	1135.307	1218.724	1310.302	1390.607	1482.098	1581.594
130.65	0	0	0	0	0.1764735	2.340033	23.1744	152.4229	448.6633	751.5421	942.516	1046.957	1131.142	1216.789	1308.079	1383.854	1481.025	1577.251
131.3	0	0	0	0	0.1764735	2.340033	24.67207	156.6864	460.0281	759.0509	944.7736	1045.411	1132.947	1214.706	1309.349	1382.842	1476.733	1574.608
131.95	0	0	0	0	0.1764735	2.271209	25.69679	162.2824	468.8235	766.9951	945.8431	1043.607	1129.893	1213.217	1304.426	1381.997	1477.269	1574.041
132.6	0	0	0	0	0.1764735	2.340033	26.40621	167.4342	477.7177	773.9599	947.0313	1040.773	1130.17	1211.58	1304.584	1382.166	1480.13	1575.174
133.25	0	0	0	0	0.1764735	2.477682	27.50975	171.6089	487.6989	778.0952	948.3384	1039.871	1129.476	1211.134	1301.726	1379.634	1482.455	1571.964
133.9	0	0	0	0	0.1764735	2.546507	28.53447	174.3625	495.012	780.8159	946.6748	1041.546	1128.921	1208.009	1302.043	1378.959	1481.203	1568.754
134.55	0	0	0	0	0.1764735	2.615331	29.48037	178.8037	505.3885	786.2571	944.8925	1037.166	1125.034	1208.604	1303.473	1377.439	1478.163	1572.342
135.2	0	0	0	0	0.1764735	2.684156	29.71684	182.9785	511.9109	789.3041	947.1501	1038.97	1127.533	1208.009	1300.455	1380.984	1475.481	1568.376
135.85	0	0	0	0	0.117649	2.684156	30.34743	187.0644	518.9275	794.3101	951.0714	1040.129	1126.561	1207.116	1300.932	1376.764	1475.302	1569.132
136.5	0	0	0	0	0.117649	2.684156	30.66273	190.1733	523.1769	801.4925	952.6161	1041.031	1124.895	1204.734	1299.184	1379.127	1476.196	1566.488
137.15	0	0	0	0	0.117649	2.75298	31.5298	195.1474	531.2805	803.6689	949.6454	1038.454	1124.201	1203.246	1296.008	1377.946	1476.196	1568.565
137.8	0	0	0	0	0.117649	2.615331	31.8451	199.4998	537.21	807.4778	950.7148	1036.264	1124.756	1205.032	1294.42	1374.569	1474.587	1572.342
138.45	0	0	0	0	0.117649	2.408858	32.55452	203.4081	542.4477	809.219	951.7843	1035.878	1121.424	1202.056	1295.531	1372.206	1473.872	1569.887
139.1	0	0	0	0	0.117649	2.477682	33.34277	207.3164	551.1443	812.4838	953.6855	1037.81	1120.869	1203.693	1295.849	1371.699	1472.441	1569.887
139.75	0	0	0	0	0.117649	2.615331	33.34277	211.7576	558.1608	814.3338	950.5961	1039.356	1119.203	1204.883	1292.196	1370.18	1471.905	1565.355
140.4	0	0	0	0	0.1764735	2.684156	34.13101	215.3994	560.5326	817.5985	951.6655	1039.485	1121.98	1203.395	1290.608	1370.18	1471.189	1567.243
141.05	0	0	0	0	0.1764735	2.821805	34.68278	217.4424	565.968	819.3397	953.2102	1037.424	1122.674	1199.823	1292.037	1372.543	1470.832	1564.033
141.7	0	0	0	0	0.1764735	2.821805	35.7075	220.7289	573.8739	820.3191	951.0714	1037.037	1121.841	1201.014	1292.196	1373.894	1469.58	1563.278
142.35	0	0	0	0	0.1764735	3.028278	36.0228	224.3707	581.2858	821.4073	952.0219	1036.651	1119.62	1199.526	1291.243	1368.829	1470.474	1557.613
143	0	0	0	0	0.1764735	3.097103	36.0228	227.9237	586.1281	824.0192	950.5961	1037.037	1120.314	1197.144	1291.72	1370.011	1467.97	1553.082
143.65	0	0	0	0	0.1764735	3.028278	36.73222	230.2331	588.0058	826.6309	951.5466	1037.424	1117.676	1196.103	1290.449	1368.998	1465.646	1556.858
144.3	0	0	0	0	0.1764735	3.097103	37.67811	233.2532	594.1329	826.8486	952.6161	1036.007	1116.704	1196.251	1286.479	1366.634	1461.175	1559.124
144.95	0	0	0	0	0.1764735	3.028278	37.99341	236.895	599.0742	831.6368	954.0419	1035.363	1116.01	1196.549	1285.049	1366.803	1465.824	1557.991
145.6	0	0	0	0	0.1764735	3.028278	39.09695	239.7373	601.4459	831.2016	948.576	1034.718	1116.427	1196.698	1286.002	1362.751	1462.784	1555.347
146.25	0	0	0	0	0.1764735	3.165927	39.49108	242.0468	603.6201	830.9839	948.3384	1032.528	1116.566	1193.721	1283.778	1363.596	1459.566	1555.914
146.9	0	0	0	0	0.1764735	3.165927	40.35815	246.5768	606.1895	835.0104	947.3878	1031.627	1117.26	1190.447	1281.078	1360.388	1458.85	1553.648
147.55	0	0	0	0	0.1764735	3.165927	41.77699	248.7974	608.9566	834.3575	945.8431	1030.725	1113.373	1188.512	1281.237	1362.076	1458.493	1551.382
148.2	0	0	0	0	0.1764735	3.097103	42.80171	250.6628	614.7872	836.4252	944.7736	1032.013	1111.707	1188.215	1285.367	1363.427	1458.314	1548.361
148.85	0	0	0	0	0.1764735	2.959454	42.88053	253.9493	617.9496	838.8193	944.1795	1032.786	1109.069	1188.661	1281.714	1363.427	1457.599	1548.739
149.5	0	0	0	0	0.1764735	3.097103	43.4323	257.1469	623.9779	839.7987	945.8431	1033.559	1110.041	1190.001	1281.555	1360.894	1454.916	1545.151
150.15	0	0	0	0	0.1764735	3.165927	44.3782	260.8776	627.8321	840.0164	946.6748	1033.688	1113.234	1189.852	1278.696	1360.725	1453.128	1548.927
150.8	0	0	0	0	0.1764735	3.165927	45.00879	265.3188	631.5874	844.3693	944.1795	1029.694	1112.54	1186.875	1279.808	1360.219	1454.38	1549.872
151.45	0	0	0	0	0.1764735	3.028278	45.71821	267.9835	634.058	841.9752	949.5266	1026.86	1110.457	1188.959	1276.473	1359.037	1451.161	1550.438
152.1	0	0	0	0	0.1764735	3.097103	46.19116	271.2701	635.9357	841.1046	947.269	1025.443	1106.431	1190.298	1274.249	1358.531	1451.519	1551.193
152.75	0	0	0	0	0.235298	3.165927	46.42764	273.313	639.7899	837.4045	946.3184	1025.572	1102.544	1187.173	1278.537	1355.661	1452.413	1547.606
153.4	0	0	0	0	0.235298	3.165927	47.37353	275.9778	641.7664	839.7987	946.4372	1022.738	1100.601	1188.661	1276.155	1358.362	1451.519	1547.794
154.05	0	0	0	0	0.235298	3.303576	47.53118	278.9978	643.0511	839.2546	946.3184	1022.738	1100.045	1188.959	1273.614	1351.271	1450.982	1545.906
154.7	0	0	0	0	0.235298	3.372401	48.00412	281.1295	646.4111	840.234	945.4866	1023.64	1101.156	1183.899	1272.184	1351.103	1451.34	1541.186
155.35	0	0	0	0	0.235298	3.372401	48.79237	283.7055	647.9923	839.0369	943.3478	1020.419	1099.49	1185.685	1270.12	1352.453	1451.697	1542.319
156	0	0	0	0	0.235298	3.441225	49.18649	286.9032	651.4511	838.7104	942.8724	1020.677	1101.573	1184.643	1272.026	1352.622	1450.267	1541.186
156.65	0	0	0	0	0.235298	3.372401	49.89591	290.012	651.55	837.9487	942.8724	1022.48	1100.601	1183.304	1272.82	1354.817	1447.227	1535.143
157.3	0	0	0	0	0.235298	3.372401	50.13239	292.4991	652.637	836.534	942.2783	1023.511	1101.711	1180.327	1266.467	1354.648	1447.584	1531.556
157.95	0	0	0	0	0.235298	3.097103	50.76298	297.118	653.5264	837.2957	940.7336	1020.032	1099.907	1177.351	1268.531	1350.934	1444.008	1530.045
158.6	0	0	0	0	0.235298	3.028278	50.8418	299.4274	656.1947	835.4457	942.3972	1018.358	1099.907	1180.327	1265.037	1348.401	1444.902	1532.877
159.25	0	0	0	0	0.235298	3.028278	51.4724	301.0262	659.0606	835.5546	942.3972	1018.229	1096.158	1181.22	1267.737	1347.22	1446.69	1532.311
159.9	0	0	0	0	0.235298	3.303576	52.33947	304.8457	660.6418	835.6634	942.1595	1016.297	1098.241	1179.881	1266.943	1348.233	1439.001	1531.367
160.55	0	0	0	0	0.235298	3.097103	53.04889	306.2669	661.7289	833.8134	941.4465	1017.198	1095.742	1181.815	1266.625	1350.258	1440.253	1529.667
