Time (ms)	Sweep 1	Sweep 2	Sweep 3	Sweep 4	Sweep 5	Sweep 6	Sweep 7	Sweep 8	Sweep 9	Sweep 10	Sweep 11	Sweep 12	Sweep 13	Sweep 14	Sweep 15	Sweep 16	Sweep 17	Sweep 18
171.5	0	0	0	0.2441225	6.294222	96.28548	436.7666	702.4242	827.4576	936.6525	1011.434	1090.371	1199.721	1291.499	1373.673	1466.747	1551.839	1643.151
171.6	0	0	0	0.2441225	6.294222	96.49196	436.8454	702.513	827.2599	935.8907	1011.909	1090.499	1198.888	1292.094	1372.403	1466.916	1553.448	1642.584
171.7	0	0	0	0.2441225	6.294222	96.62961	437.0819	702.9572	827.3588	936.2172	1011.197	1090.757	1197.084	1293.434	1371.926	1466.241	1554.164	1642.962
171.8	0	0	0	0.2441225	6.294222	96.97373	437.3184	702.513	827.0623	935.8907	1010.721	1090.757	1197.778	1294.773	1373.991	1467.254	1553.27	1641.074
171.9	0	0	0	0.2441225	6.235398	97.04255	437.0031	702.3354	827.9517	936.2172	1010.365	1091.401	1196.667	1296.708	1372.403	1468.098	1552.197	1640.885
172	0	0	0	0.2441225	6.353046	97.11137	436.7666	702.8683	827.3588	935.9996	1008.939	1092.045	1196.528	1296.559	1373.355	1465.734	1552.375	1641.829
172.1	0	0	0	0.2441225	6.411871	97.11137	436.5301	702.3354	826.2717	936.326	1009.058	1092.303	1197.084	1295.964	1372.244	1466.241	1551.303	1642.207
172.2	0	0	0	0.2441225	6.411871	97.24902	436.3725	701.8024	826.074	936.979	1009.533	1091.53	1196.945	1295.369	1371.608	1467.591	1552.375	1642.962
172.3	0	0	0	0.2441225	6.353046	97.4555	437.3184	701.98	825.9752	936.1084	1009.771	1091.272	1196.806	1296.261	1371.132	1466.916	1552.197	1640.318
172.4	0	0	0	0.2441225	6.235398	97.66197	437.9489	704.1119	826.667	935.5643	1010.008	1090.628	1195.557	1295.666	1370.814	1466.578	1551.303	1640.696
172.5	0	0	0	0.2441225	6.294222	97.59315	437.8701	704.023	826.3705	935.9996	1010.602	1090.242	1195.418	1295.369	1371.291	1466.241	1548.978	1641.451
172.6	0	0	0	0.2441225	6.294222	97.59315	438.0278	704.1119	826.667	936.4349	1011.197	1090.113	1195.834	1294.773	1371.767	1467.423	1548.441	1643.151
172.7	0	0	0	0.2441225	6.294222	97.31785	438.1854	703.9342	826.1729	935.7819	1010.721	1089.726	1194.307	1294.178	1372.72	1467.929	1547.547	1642.018
172.8	0	0	0	0.2441225	6.235398	97.52432	438.1066	703.3124	826.9634	934.1495	1011.197	1088.825	1195.695	1292.392	1373.991	1467.929	1547.547	1642.207
172.9	0	0	0	0.2441225	6.235398	97.4555	438.816	702.3354	825.8764	934.9113	1010.721	1090.113	1194.863	1292.987	1374.467	1465.903	1548.263	1642.773
173	0	0	0	0.2441225	6.235398	97.79962	439.2101	703.3124	825.5799	933.6054	1010.84	1091.015	1194.446	1293.88	1374.785	1466.578	1547.726	1642.584
173.1	0	0	0	0.2441225	6.235398	98.14375	439.6043	703.1348	824.7893	934.1495	1010.602	1091.788	1195.418	1294.327	1373.673	1465.059	1546.832	1644.095
173.2	0	0	0	0.2441225	6.176573	98.0061	439.5255	703.3124	824.2952	934.9113	1009.652	1092.303	1195.001	1294.624	1373.355	1466.072	1545.223	1643.717
173.3	0	0	0	0.2441225	6.176573	98.28139	439.5255	702.513	824.394	934.9113	1009.533	1093.076	1196.112	1295.071	1374.944	1467.085	1545.044	1644.095
173.4	0	0	0	0.2441225	6.176573	98.41904	439.3678	702.8683	823.7023	934.476	1009.414	1093.462	1196.945	1295.369	1374.944	1467.423	1543.971	1644.284
173.5	0	0	0	0.2441225	6.176573	98.28139	440.0772	703.046	823.3069	934.0407	1009.533	1093.849	1197.778	1294.624	1374.944	1467.423	1543.971	1643.151
173.6	0	0	0	0.2441225	6.117749	98.14375	439.9196	702.8683	822.8128	932.626	1009.652	1094.235	1198.194	1296.261	1375.42	1466.241	1543.613	1642.962
173.7	0	0	0	0.2441225	6.117749	98.28139	440.629	702.9572	823.8011	932.7349	1009.652	1092.689	1199.166	1295.22	1375.261	1464.721	1543.613	1640.507
173.8	0	0	0	0.2441225	6.117749	98.35022	440.7866	702.0689	823.0105	931.9731	1009.414	1092.432	1199.027	1293.88	1375.42	1463.54	1542.898	1639.374
173.9	0	0	0	0.2441225	6.117749	98.41904	441.1019	702.513	823.0105	932.0819	1009.058	1090.757	1198.75	1292.392	1374.944	1462.527	1542.898	1640.696
174	0	0	0	0.195298	6.117749	98.69434	441.1808	701.1807	822.714	932.5172	1008.226	1091.015	1199.027	1292.243	1375.897	1462.864	1541.825	1640.13
174.1	0	0	0	0.195298	6.117749	98.69434	441.1019	700.8254	822.8128	933.3878	1007.988	1091.272	1198.75	1291.797	1375.579	1460.501	1543.077	1640.696
174.2	0	0	0	0.195298	6.176573	98.96964	441.7325	700.47	823.2081	933.0613	1007.156	1092.689	1196.945	1292.243	1373.991	1461.683	1542.719	1639.563
174.3	0	0	0	0.195298	6.235398	99.17611	441.1019	700.6477	822.9117	933.1701	1007.988	1093.334	1197.361	1291.946	1373.355	1461.514	1542.361	1636.542
174.4	0	0	0	0.195298	6.294222	98.96964	441.1808	700.9142	823.4058	932.5172	1007.038	1092.818	1196.806	1292.392	1373.038	1461.007	1540.931	1636.353
174.5	0	0	0	0.195298	6.294222	98.41904	441.4172	701.003	823.8011	932.9525	1007.513	1091.401	1196.251	1292.69	1372.879	1460.332	1540.931	1636.92
174.6	0	0	0	0.195298	6.235398	98.48787	441.3384	701.2695	824.0975	931.7554	1008.464	1090.628	1196.112	1291.946	1371.767	1459.657	1541.288	1638.619
174.7	0	0	0	0.195298	6.294222	98.35022	441.2596	701.3583	824.394	931.2113	1008.345	1092.432	1196.112	1293.434	1371.926	1458.475	1540.752	1638.997
174.8	0	0	0	0.195298	6.294222	98.35022	441.7325	701.6248	823.8999	930.5583	1008.464	1091.015	1195.418	1293.136	1372.244	1458.475	1542.182	1640.13
174.9	0	0	0	0.195298	6.294222	98.62552	442.6784	700.5589	823.6035	930.123	1008.582	1090.113	1195.279	1293.285	1374.944	1460.67	1540.752	1639.941
175	0	0	0	0.195298	6.411871	98.48787	442.9937	699.5818	823.6035	930.3407	1008.701	1088.567	1195.557	1292.69	1374.944	1459.994	1542.361	1639.752
175.1	0	0	0	0.195298	6.470695	98.62552	443.1514	699.493	823.3069	930.776	1009.295	1087.923	1195.973	1292.987	1373.991	1459.319	1542.182	1638.619
175.2	0	0	0	0.195298	6.52952	98.76317	443.1514	699.1377	821.4293	930.8848	1008.107	1087.536	1196.945	1291.499	1373.355	1458.137	1540.573	1638.053
175.3	0	0	0	0.195298	6.52952	98.76317	443.7032	700.2036	821.1328	930.123	1007.156	1087.923	1196.528	1292.69	1372.403	1456.955	1542.182	1636.164
175.4	0	0	0	0.195298	6.52952	99.17611	443.5455	700.1147	821.2316	930.2319	1007.038	1088.181	1196.251	1290.904	1372.72	1456.955	1544.15	1635.787
175.5	0	0	0	0.195298	6.411871	99.38258	444.1761	700.1147	821.4293	929.5789	1008.582	1087.665	1196.112	1290.755	1371.926	1457.968	1542.54	1637.297
175.6	0	0	0	0.195298	6.411871	99.52023	444.1761	699.5818	820.3422	928.926	1009.177	1086.119	1195.695	1289.118	1370.179	1458.137	1542.182	1639.186
175.7	0	0	0	0.195298	6.52952	99.24493	444.8067	699.5818	820.5399	930.3407	1010.127	1085.218	1193.197	1288.82	1369.226	1459.319	1542.719	1639.186
175.8	0	0	0	0.195298	6.52952	98.83199	444.9643	699.3153	820.7375	930.8848	1010.721	1086.119	1193.474	1290.011	1370.02	1459.488	1540.752	1639.563
175.9	0	0	0	0.195298	6.470695	98.96964	445.2796	700.2036	820.441	930.0142	1008.701	1086.377	1193.058	1290.457	1369.067	1460.839	1541.11	1637.486
176	0	0	0	0.195298	6.52952	98.96964	445.3585	700.47	820.5399	930.3407	1009.295	1086.377	1192.78	1291.201	1368.432	1459.657	1540.931	1638.43
176.1	0	0	0	0.195298	6.52952	98.96964	445.5949	700.2924	820.6387	930.2319	1010.365	1085.733	1193.752	1291.201	1368.75	1458.306	1538.964	1638.053
176.2	0	0	0	0.195298	6.52952	98.90082	445.7526	699.8483	820.5399	930.123	1010.84	1085.604	1193.891	1291.053	1369.226	1458.306	1540.215	1638.619
176.3	0	0	0	0.195298	6.52952	98.83199	445.5161	699.4042	820.3422	930.123	1009.889	1085.604	1194.446	1292.243	1368.591	1456.449	1540.215	1639.374
176.4	0	0	0	0.195298	6.588345	99.10728	445.9102	699.5818	819.9469	929.0348	1008.82	1085.991	1195.279	1292.69	1367.955	1455.436	1540.573	1638.053
176.5	0	0	0	0.195298	6.52952	99.03846	445.6738	699.8483	818.9587	928.7083	1008.82	1086.377	1196.112	1294.922	1367.32	1456.111	1540.752	1636.542
176.6	0	0	0	0.195298	6.470695	98.83199	445.5161	700.2924	819.1563	929.3613	1009.295	1086.635	1196.251	1294.624	1367.161	1458.137	1539.679	1635.409
176.7	0	0	0	0.195298	6.470695	98.76317	445.2008	700.3812	820.3422	930.8848	1009.533	1086.764	1195.279	1292.392	1364.938	1457.462	1538.606	1635.409
176.8	0	0	0	0.195298	6.470695	98.90082	444.8855	700.0259	818.9587	931.2113	1008.82	1087.923	1194.863	1292.987	1364.779	1457.631	1538.07	1634.276
176.9	0	0	0	0.195298	6.411871	98.96964	444.7279	700.2036	818.9587	932.2996	1007.394	1088.052	1194.724	1293.434	1364.779	1456.955	1538.248	1634.654
177	0	0	0	0.195298	6.411871	99.03846	445.2796	699.7595	818.4645	932.626	1007.394	1087.279	1195.001	1293.88	1365.573	1456.787	1538.248	1635.409
177.1	0	0	0	0.195298	6.470695	99.58906	445.2008	700.2924	818.8599	931.2113	1009.771	1086.892	1193.474	1292.243	1365.255	1456.28	1537.354	1635.787
177.2	0	0	0	0.195298	6.470695	99.31376	445.5161	699.9371	818.3657	931.1025	1010.246	1086.119	1193.752	1291.946	1365.097	1454.085	1538.785	1636.542
177.3	0	0	0	0.195298	6.52952	99.45141	445.2796	699.0488	818.3657	930.2319	1010.959	1084.831	1194.168	1290.457	1365.414	1453.073	1538.606	1636.164
177.4	0	0	0	0.195298	6.52952	99.58906	446.3832	697.983	818.0693	930.123	1011.434	1084.316	1193.197	1291.35	1366.05	1455.267	1538.248	1634.276
177.5	0	0	0	0.195298	6.52952	99.24493	446.2255	698.6935	818.4645	930.123	1010.84	1085.089	1193.335	1289.713	1366.685	1454.761	1538.606	1635.409
177.6	0	0	0	0.195298	6.588345	99.31376	447.1714	697.8053	818.8599	930.3407	1010.008	1085.218	1193.474	1289.267	1367.003	1455.267	1541.467	1633.521
177.7	0	0	0	0.195298	6.588345	98.96964	447.0926	696.6506	817.674	930.2319	1008.701	1084.573	1192.641	1289.267	1368.114	1457.124	1541.467	1632.954
177.8	0	0	0	0.195298	6.588345	99.17611	447.2502	696.473	818.2669	929.6877	1008.939	1084.96	1192.78	1290.308	1366.685	1457.631	1539.321	1631.633
177.9	0	0	0	0.195298	6.588345	99.45141	446.6985	696.5618	818.0693	927.9465	1009.652	1085.346	1193.058	1290.755	1367.32	1456.618	1539.321	1631.255
178	0	0	0	0.2441225	6.647169	99.58906	446.1467	697.1835	817.4763	927.076	1009.533	1085.475	1194.724	1290.308	1367.479	1456.955	1538.606	1631.255
178.1	0	0	0	0.2441225	6.647169	99.52023	445.989	697.45	817.5751	926.423	1009.295	1086.764	1193.891	1289.416	1365.891	1458.306	1539.321	1629.744
178.2	0	0	0	0.2441225	6.647169	99.86436	446.2255	697.2723	818.1681	925.9877	1009.533	1086.892	1192.086	1289.118	1367.32	1457.968	1538.248	1630.688
178.3	0	0	0	0.2441225	6.705994	99.93318	446.3044	697.45	818.761	924.6818	1009.295	1086.892	1192.086	1290.011	1366.685	1455.774	1537.712	1630.877
178.4	0	0	0	0.2441225	6.705994	99.93318	445.989	697.8053	818.761	924.3553	1009.058	1086.764	1192.225	1289.713	1366.844	1456.111	1536.639	1632.388
178.5	0	0	0	0.292947	6.764818	99.93318	446.3044	698.3383	819.1563	923.92	1008.82	1086.764	1190.975	1290.606	1367.32	1455.098	1536.103	1631.444
178.6	0	0	0	0.292947	6.823643	100.002	446.1467	698.1606	818.4645	924.6818	1008.582	1087.021	1191.114	1288.82	1365.891	1455.267	1537.712	1633.332
178.7	0	0	0	0.292947	6.823643	100.2773	446.5408	698.2495	818.5634	924.6818	1008.345	1087.923	1191.392	1286.29	1366.685	1456.111	1536.997	1633.71
178.8	0	0	0	0.292947	6.823643	100.2085	447.6444	698.7824	818.3657	924.2465	1007.275	1088.953	1191.808	1286.141	1367.161	1455.436	1536.46	1633.898
178.9	0	0	0	0.292947	6.882467	100.7591	447.9597	699.0488	818.1681	923.8112	1008.345	1088.953	1192.78	1284.058	1367.32	1454.93	1536.639	1634.465
179	0	0	0	0.292947	7.000116	100.9656	448.1961	698.8712	818.9587	923.4847	1006.681	1089.726	1194.585	1284.802	1367.003	1456.955	1537.712	1634.654
179.1	0	0	0	0.292947	7.000116	100.8967	448.9055	698.7824	818.6622	923.1583	1006.325	1088.696	1194.03	1283.463	1367.638	1456.28	1540.037	1634.087
179.2	0	0	0	0.292947	7.000116	101.172	448.4326	698.4271	818.0693	922.6141	1006.206	1088.438	1193.197	1284.802	1367.161	1456.787	1541.11	1635.031
179.3	0	0	0	0.292947	7.058941	101.0344	448.5114	698.0718	818.5634	923.0494	1005.731	1085.862	1192.919	1283.611	1366.208	1457.8	1541.646	1635.22
179.4	0	0	0	0.292947	7.058941	101.3785	448.7479	697.6277	819.6505	923.92	1006.919	1086.764	1192.641	1281.677	1365.732	1457.968	1539.679	1633.898
179.5	0	0	0	0.292947	7.058941	101.2408	449.8514	697.8942	819.5516	924.8995	1007.751	1086.892	1192.086	1281.974	1364.144	1458.306	1539.679	1632.954
179.6	0	0	0	0.292947	7.117765	101.6538	449.615	697.8942	819.4528	924.4642	1006.919	1087.665	1192.364	1284.207	1363.667	1457.462	1540.573	1633.143
179.7	0	0	0	0.292947	7.117765	101.7914	449.7726	697.983	819.354	923.5936	1007.394	1087.021	1190.975	1283.463	1363.826	1454.761	1540.573	1634.465
179.8	0	0	0	0.2441225	7.117765	101.9291	449.615	697.983	819.5516	923.1583	1006.562	1087.279	1191.253	1284.504	1364.144	1455.943	1538.964	1633.898
179.9	0	0	0	0.2441225	7.058941	101.2408	449.615	697.8942	820.1446	921.6348	1007.275	1085.991	1191.114	1285.546	1362.873	1456.787	1539.143	1633.521
180	0	0	0	0.2441225	7.058941	101.3097	448.9844	697.6277	820.3422	920.9818	1006.919	1084.831	1190.004	1284.802	1364.144	1454.254	1537.891	1634.276
180.1	0	0	0	0.2441225	7.058941	101.2408	449.2209	696.7394	820.0458	921.6348	1006.087	1085.346	1192.086	1284.355	1364.302	1455.943	1538.248	1635.031
180.2	0	0	0	0.2441225	7.058941	101.7226	448.9844	696.6506	819.354	921.1995	1005.255	1085.218	1192.641	1286.439	1364.461	1456.111	1536.46	1634.087
180.3	0	0	0	0.2441225	7.117765	102.0667	450.1667	696.5618	819.354	920.1112	1004.542	1084.445	1191.67	1284.802	1363.985	1454.93	1534.851	1633.898
180.4	0	0	0	0.2441225	7.117765	101.9979	450.4032	697.0059	819.8481	919.8936	1002.998	1085.991	1191.531	1283.165	1362.397	1456.28	1535.387	1633.898
180.5	0	0	0	0.2441225	7.117765	102.2044	449.2997	696.6506	819.5516	919.8936	1002.047	1086.764	1191.808	1283.016	1360.967	1455.605	1534.851	1632.01
180.6	0	0	0	0.2441225	7.058941	102.4797	449.7726	696.6506	818.761	920.3289	1002.404	1085.604	1192.225	1284.207	1361.285	1456.111	1536.103	1632.199
180.7	0	0	0	0.2441225	7.117765	102.2732	449.7726	696.0288	819.354	919.6759	1002.047	1084.702	1192.78	1284.504	1361.285	1455.605	1534.851	1631.255
180.8	0	0	0	0.2441225	7.117765	102.342	449.7726	695.94	819.4528	919.0229	1003.354	1084.316	1192.086	1286.141	1362.238	1455.605	1535.03	1630.5
180.9	0	0	0	0.2441225	7.117765	102.342	449.3785	695.407	819.0575	918.6965	1002.76	1084.445	1191.808	1285.695	1361.92	1454.085	1533.599	1631.066
181	0	0	0	0.2441225	7.176589	102.342	449.3785	693.9858	818.9587	919.3494	1003.235	1083.285	1191.67	1285.248	1361.126	1454.085	1533.241	1631.255
181.1	0	0	0	0.2441225	7.176589	102.1356	449.2997	693.4529	819.6505	918.8053	1004.067	1083.285	1191.808	1284.653	1362.079	1456.618	1534.135	1630.311
181.2	0	0	0	0.2441225	7.176589	101.8603	449.6938	693.9858	819.354	918.6965	1004.899	1082.255	1192.641	1284.355	1361.285	1457.293	1533.957	1630.688
181.3	0	0	0	0.2441225	7.176589	101.6538	449.5362	693.3641	819.8481	918.6965	1004.186	1081.739	1191.947	1285.1	1360.173	1458.137	1533.778	1628.611
181.4	0	0	0	0.2441225	7.117765	101.4473	449.8514	693.5417	820.3422	917.717	1004.424	1079.549	1191.67	1286.141	1360.014	1458.981	1533.063	1628.422
181.5	0	0	0	0.2441225	7.117765	101.3785	450.1667	694.1635	820.9352	917.3906	1003.711	1079.678	1191.114	1289.118	1356.838	1457.124	1533.42	1628.045
181.6	0	0	0	0.2441225	7.176589	101.5161	450.0879	694.5188	820.8364	917.2817	1002.522	1081.353	1190.837	1289.267	1357.632	1458.644	1533.063	1628.045
181.7	0	0	0	0.2441225	7.176589	101.4473	450.7185	693.7194	820.6387	917.6082	1000.859	1080.838	1190.698	1289.862	1357.155	1456.955	1531.99	1627.29
181.8	0	0	0	0.2441225	7.235414	101.3097	450.6397	693.7194	821.034	917.6082	1000.74	1079.421	1189.171	1288.671	1357.155	1455.943	1532.168	1627.101
181.9	0	0	0	0.2441225	7.294239	101.172	451.1126	694.5188	820.7375	917.9347	1000.502	1078.648	1188.477	1287.481	1357.949	1455.774	1531.274	1625.59
182	0	0	0	0.2441225	7.294239	101.3097	451.1915	693.2753	820.5399	918.37	1000.978	1078.132	1188.199	1287.183	1358.744	1454.423	1530.917	1626.912
182.1	0	0	0	0.2441225	7.294239	101.3097	451.7433	693.8082	819.2551	918.4788	1001.691	1078.776	1187.505	1287.183	1359.538	1454.423	1530.738	1626.345
182.2	0	0	0	0.2441225	7.353063	101.2408	452.1374	693.4529	820.1446	918.4788	1001.334	1078.261	1187.505	1286.737	1358.585	1453.41	1530.201	1627.29
182.3	0	0	0	0.2441225	7.353063	101.5161	452.2162	693.2753	819.5516	917.9347	1001.928	1079.034	1187.921	1285.397	1357.473	1453.241	1530.559	1627.478
182.4	0	0	0	0.2441225	7.353063	101.9979	451.9797	693.8082	819.5516	917.9347	1002.166	1078.648	1189.032	1285.844	1358.744	1453.073	1531.99	1628.045
182.5	0	0	0	0.2441225	7.411888	101.9291	452.295	694.0747	819.6505	917.717	1003.235	1078.261	1188.199	1287.034	1359.697	1451.384	1530.738	1626.723
182.6	0	0	0	0.2441225	7.411888	102.1356	452.5315	693.9858	819.7493	916.7376	1004.067	1079.163	1187.782	1286.737	1360.332	1450.203	1530.559	1625.779
182.7	0	0	0	0.2441225	7.294239	102.2044	452.3738	694.5188	819.7493	916.9553	1004.305	1079.163	1187.505	1285.993	1360.808	1449.696	1531.453	1626.157
182.8	0	0	0	0.2441225	7.235414	102.342	451.9009	694.5188	819.1563	917.6082	1002.879	1079.421	1187.088	1285.1	1360.014	1447.839	1532.168	1625.968
182.9	0	0	0	0.2441225	7.235414	102.2732	451.6644	694.963	819.5516	916.8464	1004.542	1080.58	1186.672	1283.016	1359.22	1449.021	1531.811	1626.345
183	0	0	0	0.2441225	7.235414	102.0667	452.5315	694.963	818.4645	917.717	1004.78	1080.451	1185.561	1282.421	1361.126	1448.683	1530.38	1625.779
183.1	0	0	0	0.2441225	7.235414	102.4797	452.5315	694.963	818.1681	917.1729	1005.731	1080.838	1185.006	1282.867	1360.014	1448.345	1529.665	1624.835
183.2	0	0	0	0.2441225	7.235414	102.2044	451.9009	694.2523	818.5634	917.1729	1006.919	1080.58	1185.284	1283.314	1359.379	1447.501	1529.844	1625.59
183.3	0	0	0	0.195298	7.235414	101.9979	451.5068	695.2294	818.4645	916.3023	1007.038	1081.353	1185.978	1283.314	1361.444	1447.839	1529.844	1623.513
183.4	0	0	0	0.195298	7.235414	101.7914	451.9009	694.6965	818.9587	917.0641	1006.325	1080.966	1185.7	1282.272	1363.508	1448.008	1529.128	1621.814
183.5	0	0	0	0.195298	7.235414	101.585	451.9797	694.8741	818.5634	917.3906	1004.424	1080.322	1185.422	1281.081	1362.555	1448.852	1530.38	1621.625
183.6	0	0	0	0.195298	7.176589	101.7226	451.9797	694.43	819.6505	917.8259	1003.948	1081.095	1186.394	1280.784	1360.491	1448.852	1531.453	1621.814
183.7	0	0	0	0.195298	7.117765	101.8603	452.3738	694.3412	820.2434	918.2612	1005.018	1081.224	1187.921	1282.57	1361.444	1449.19	1531.274	1623.702
183.8	0	0	0	0.195298	7.058941	101.6538	451.9009	694.1635	820.0458	918.5876	1004.067	1080.58	1188.615	1281.677	1361.92	1449.19	1531.632	1624.08
183.9	0	0	0	0.195298	7.058941	101.6538	451.6644	694.1635	819.1563	918.37	1003.592	1081.224	1189.171	1281.081	1361.761	1449.358	1530.38	1624.457
184	0	0	0	0.195298	7.117765	101.6538	451.9009	694.1635	819.0575	918.37	1002.641	1080.58	1188.477	1282.421	1361.444	1449.527	1529.128	1625.968
184.1	0	0	0	0.1464735	7.058941	101.9291	452.2162	694.5188	819.2551	918.37	1004.305	1079.163	1189.31	1280.486	1359.538	1449.696	1528.413	1623.891
184.2	0	0	0	0.1464735	7.058941	102.1356	452.7679	694.963	818.2669	918.2612	1001.809	1079.421	1187.782	1280.188	1359.061	1450.371	1530.38	1623.513
184.3	0	0	0	0.1464735	7.058941	102.0667	452.9256	694.6076	817.674	919.4583	1002.879	1079.678	1187.921	1280.188	1359.538	1450.54	1530.38	1625.401
184.4	0	0	0	0.1464735	7.000116	101.9979	452.7679	694.43	817.4763	918.6965	1003.473	1079.549	1187.921	1280.932	1359.061	1449.527	1530.201	1623.891
184.5	0	0	0	0.1464735	7.000116	102.0667	452.7679	694.6076	817.8716	919.6759	1003.116	1080.193	1187.088	1281.081	1359.538	1449.527	1530.917	1623.702
184.6	0	0	0	0.1464735	7.117765	102.2732	451.7433	694.43	818.6622	918.37	1003.116	1079.292	1187.921	1281.23	1358.902	1451.553	1530.738	1623.324
184.7	0	0	0	0.1464735	7.176589	102.1356	451.5856	694.1635	817.2787	918.37	1003.116	1079.807	1186.117	1281.825	1357.949	1452.904	1529.844	1621.814
184.8	0	0	0	0.195298	7.235414	102.4797	452.0585	694.2523	816.488	918.4788	1002.76	1078.776	1185.839	1279.593	1357.473	1452.904	1529.128	1623.702
184.9	0	0	0	0.195298	7.353063	102.4109	452.5315	694.3412	816.2904	918.9141	1002.404	1079.034	1185.284	1279.593	1356.679	1451.891	1528.413	1621.814
185	0	0	0	0.195298	7.294239	102.5485	452.3738	694.6076	815.7963	919.3494	1002.285	1079.678	1185.284	1278.7	1357.632	1449.021	1527.698	1622.191
185.1	0	0	0	0.195298	7.294239	102.6862	452.2162	694.1635	814.2151	920.22	1002.404	1080.065	1186.394	1279.147	1357.473	1448.008	1527.161	1621.436
185.2	0	0	0	0.195298	7.294239	102.5485	452.0585	694.6076	815.0057	919.5671	1002.76	1079.421	1185.284	1278.998	1357.473	1449.696	1527.34	1622.002
185.3	0	0	0	0.195298	7.294239	102.9615	452.3738	694.1635	813.5233	918.6965	1002.522	1079.549	1186.672	1278.254	1358.267	1452.397	1525.373	1620.681
185.4	0	0	0	0.195298	7.294239	102.8926	451.5068	694.3412	813.4245	917.9347	1001.691	1079.678	1185.978	1279.295	1359.22	1451.553	1526.625	1620.492
185.5	0	0	0	0.195298	7.294239	103.2368	451.0338	694.963	813.721	916.3023	1002.285	1079.421	1186.394	1279.295	1359.697	1449.19	1525.552	1618.604
185.6	0	0	0	0.1464735	7.294239	103.1679	451.0338	695.2294	813.5233	916.0847	1002.047	1079.421	1184.728	1279.147	1359.538	1448.345	1527.161	1619.737
185.7	0	0	0	0.1464735	7.294239	102.8926	450.3244	694.5188	814.0175	915.5406	1002.047	1078.905	1183.757	1278.849	1358.902	1448.177	1526.982	1619.737
185.8	0	0	0	0.1464735	7.294239	102.8926	450.5609	694.8741	814.3139	915.6494	1001.453	1079.292	1185.006	1278.402	1358.744	1446.657	1528.592	1619.548
185.9	0	0	0	0.1464735	7.294239	102.8238	450.6397	693.897	814.5116	915.5406	1001.691	1079.163	1184.589	1277.658	1357.314	1445.475	1527.519	1620.492
186	0	0	0	0.1464735	7.235414	102.5485	450.8762	693.897	814.0175	916.6288	1002.047	1077.617	1182.646	1277.807	1357.949	1444.8	1526.267	1620.681
186.1	0	0	0	0.1464735	7.176589	102.2044	450.8762	694.0747	814.6104	917.4994	1002.522	1077.23	1182.091	1277.361	1356.202	1444.969	1525.373	1620.303
186.2	0	0	0	0.1464735	7.176589	102.342	451.1915	694.0747	815.1045	918.2612	1001.928	1076.071	1181.258	1277.212	1357.314	1445.644	1524.837	1623.324
186.3	0	0	0	0.1464735	7.117765	102.6173	451.5068	693.6306	814.1163	917.8259	1002.879	1076.458	1180.98	1278.105	1355.567	1444.8	1524.479	1621.625
186.4	0	0	0	0.1464735	7.117765	102.8238	451.3491	693.7194	814.7092	917.3906	1002.047	1076.458	1182.785	1277.51	1356.52	1444.969	1523.585	1620.303
186.5	0	0	0	0.1464735	7.176589	103.1679	450.7973	694.5188	814.2151	917.717	1001.453	1076.973	1182.507	1276.17	1355.885	1444.463	1523.406	1619.359
186.6	0	0	0	0.1464735	7.176589	103.0303	450.5609	695.2294	815.1045	917.4994	1002.285	1077.23	1181.396	1277.212	1354.614	1445.982	1521.618	1619.548
186.7	0	0	0	0.1464735	7.294239	103.0991	450.1667	694.6965	815.2034	917.3906	1003.116	1077.23	1182.091	1276.617	1354.297	1446.32	1522.333	1619.548
186.8	0	0	0	0.1464735	7.235414	103.0991	450.3244	695.3182	814.9069	917.6082	1002.404	1077.102	1182.229	1276.319	1354.455	1444.631	1521.975	1619.17
186.9	0	0	0	0.1464735	7.235414	103.0991	450.2456	695.1406	814.7092	916.8464	1001.809	1075.813	1182.924	1277.807	1353.661	1444.463	1521.975	1617.848
187	0	0	0	0.1464735	7.235414	103.0303	450.2456	695.3182	814.5116	916.1935	1001.691	1075.298	1183.34	1277.212	1353.979	1443.956	1521.618	1618.415
187.1	0	0	0	0.1464735	7.294239	103.0991	449.5362	695.7623	814.2151	916.3023	1002.522	1075.942	1181.813	1277.063	1353.979	1443.281	1520.366	1616.338
187.2	0	0	0	0.1464735	7.353063	103.3056	449.142	695.94	814.3139	914.8876	1001.809	1075.169	1182.368	1278.849	1352.867	1444.631	1521.26	1616.338
187.3	0	0	0	0.1464735	7.294239	103.2368	449.6938	695.94	815.0057	915.8671	1002.641	1075.685	1182.646	1278.551	1352.708	1445.644	1521.081	1615.96
187.4	0	0	0	0.1464735	7.294239	102.9615	450.1667	695.5847	814.5116	915.2141	1002.879	1075.041	1181.535	1277.956	1354.297	1444.463	1521.797	1617.282
187.5	0	0	0	0.1464735	7.353063	103.0991	449.2209	694.7853	815.8951	915.6494	1002.76	1073.881	1181.258	1276.765	1354.773	1444.294	1520.902	1618.981
187.6	0	0	0	0.1464735	7.353063	103.3056	448.9844	694.963	815.4998	915.8671	1002.047	1074.525	1181.813	1277.51	1355.25	1444.294	1519.829	1616.715
187.7	0	0	0	0.1464735	7.411888	103.1679	448.7479	694.5188	814.5116	915.2141	1001.334	1075.169	1180.702	1277.212	1353.502	1444.125	1519.293	1617.093
