Time (ms)	Sweep 1	Sweep 2	Sweep 3	Sweep 4	Sweep 5	Sweep 6	Sweep 7	Sweep 8	Sweep 9	Sweep 10	Sweep 11	Sweep 12	Sweep 13	Sweep 14	Sweep 15	Sweep 16	Sweep 17	Sweep 18	Sweep 19	Sweep 20
23.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5364735	2.265894	9.344751	27.56483
101.4	0	0	0	0	0	0	0	0	0	0	0.1188245	0	0	0.1488245	0.952947	2.194719	9.120049	29.45662	94.83929	236.5982
102.05	0	0	0	0	0	0	0	0	0	0	0.1188245	0	0.1388245	0.4464735	2.541192	12.15536	38.98374	101.3988	269.4072	551.2967
102.7	0	0	0	0	0	0	0	0	0	0	0	0.257649	0.4164735	2.232368	8.417699	31.23253	91.2005	224.3235	496.6636	872.4688
103.35	0	0	0	0	0	0	0	0	0	0	0	0.257649	1.804719	4.911209	22.87073	62.97154	166.8433	364.8089	726.7036	1102.176
104	0	0	0	0	0	0	0	0	0	0	0.1188245	0.515298	2.637666	10.56654	37.00611	105.3465	257.6861	524.3657	900.0786	1248.353
104.65	0	0	0	0	0	0	0	0	0	0.3264735	0.237649	1.15942	3.331788	18.00776	55.90623	153.7991	359.0796	666.9282	1046.413	1322.903
105.3	0	0	0	0	0	0	0	0	0	0.3264735	0.475298	1.674719	7.08005	29.61608	81.0005	217.2771	460.1154	794.7623	1144.036	1374.901
105.95	0	0	0	0	0	0	0	0	0	0.3264735	0.712947	2.705315	11.52243	41.07557	113.7183	276.1969	550.243	882.5657	1213.426	1388.265
106.6	0	0	0	0	0	0	0	0	0	0.435298	0.5941225	5.15298	17.21424	57.14861	146.2774	338.4931	641.2646	958.8508	1251.998	1404.554
107.25	0	0	0	0	0	0	0	0	0.09882451	0.3264735	1.188245	6.441225	22.48957	76.04932	188.6835	394.8805	720.8416	1025.695	1267.904	1436.504
107.9	0	0	0	0	0	0	0	0	0	0.435298	2.257666	9.14654	28.59785	95.39651	228.2308	463.5921	778.7807	1071.768	1303.692	1425.854
108.55	0	0	0	0	0	0	0	0	0	0.8705961	2.732964	10.43478	37.34379	114.2972	273.0193	522.1742	826.8845	1093.105	1314.429	1427.942
109.2	0	0	0	0	0	0	0	0	0.09882451	0.7617716	3.089437	15.07247	41.64735	140.0439	308.596	566.9127	886.0754	1129.737	1316.019	1415.83
109.85	0	0	0	0	0	0	0	0	0.09882451	0.9794205	4.634156	17.00484	52.05919	167.5764	351.6375	616.0406	936.5039	1166.558	1320.99	1417.71
110.5	0	0	0	0	0	0	0	0	0.395298	1.305894	5.703576	21.77134	65.52517	192.2813	396.5848	678.8433	969.4077	1167.88	1321.388	1399.542
111.15	0	0	0	0	0	0	0	0	0.2964735	1.850017	7.723593	26.66667	74.27111	218.4744	435.1791	717.5042	983.1771	1175.055	1317.014	1425.854
111.8	0	0	0	0	0	0	0	0	0.197649	2.502964	8.674189	31.04671	89.54181	245.4116	469.9617	761.5673	1026.274	1190.538	1312.242	1410.192
112.45	0	0	0	0	0	0	0	0	0.197649	2.829437	9.624784	36.71498	104.396	269.67	507.9208	793.9816	1048.984	1194.126	1319.399	1409.774
113.1	0	0	0	0	0	0	0	0	0.2964735	3.155911	11.76363	39.80677	116.6126	293.0355	543.021	817.6171	1047.196	1207.155	1321.984	1411.445
113.75	0	0	0	0	0	0	0	0	0.4941225	3.264735	14.85306	44.7021	136.7421	319.8239	568.1152	840.9149	1059.535	1199.224	1321.785	1405.598
114.4	0	0	0	0	0	0	0	0	0.6917716	3.808858	15.80366	52.0451	149.6528	344.0822	605.9155	867.2515	1066.152	1206.966	1308.066	1421.677
115.05	0	0	0	0	0	0	0	0	0.7905961	4.897103	18.53662	60.67634	160.8976	368.4895	630.851	888.861	1071.695	1204.134	1304.289	1413.951
115.7	0	0	0	0	0	0	0	0	0.8894206	5.985348	18.53662	66.73109	173.6694	390.8131	663.2512	907.7693	1083.498	1191.483	1307.669	1412.071
116.35	0	0	0	0	0	0	0	0.0888245	0.8894206	6.638295	21.38841	75.74881	192.1331	425.0428	693.5866	914.0159	1091.724	1194.504	1317.809	1390.354
117	0	0	0	0	0	0	0	0.2664735	1.383543	7.073593	22.22018	80.25767	206.1544	445.5806	705.9749	916.2106	1102.453	1206.589	1314.826	1402.465
117.65	0	0	0	0	0	0	0	0.2664735	1.482368	7.400066	25.78492	86.44125	216.8439	468.4995	719.475	925.8336	1096.373	1210.743	1323.376	1409.983
118.3	0	0	0	0	0	0	0.07882451	0.355298	1.778841	7.944189	29.112	95.07249	235.5852	482.489	737.581	948.1184	1099.95	1202.434	1312.441	1407.06
118.95	0	0	0	0	0	0	0.07882451	0.2664735	1.778841	8.270662	35.64735	99.06605	252.2441	502.878	752.0341	948.6249	1101.559	1200.735	1305.681	1411.445
119.6	0	0	0	0	0	0	0.07882451	0.0888245	1.877666	10.44715	38.14267	111.1755	270.0137	517.314	776.493	951.8326	1098.161	1198.847	1321.984	1410.818
120.25	0	0	0	0	0	0	0.07882451	0.0888245	2.075315	12.51482	40.75681	119.2915	290.0044	532.4941	786.6578	949.8066	1104.063	1198.091	1315.025	1403.092
120.9	0	0	0	0	0	0	0.07882451	0	2.470613	12.51482	46.10391	126.3768	296.668	540.3818	793.6461	969.728	1099.95	1201.679	1322.581	1409.774
121.55	0	0	0	0	0	0	0	0	2.075315	13.49424	49.31217	130.8857	313.4657	570.2955	803.8109	958.079	1100.844	1194.126	1325.364	1403.092
122.2	0	0	0	0	0	0	0	0.177649	2.272964	14.14719	51.45101	138.8728	324.4329	579.3738	813.3403	970.5721	1102.632	1185.629	1302.698	1397.662
122.85	0	0	0	0	0	0	0	0.177649	2.668262	14.69131	55.84752	152.1417	333.4565	597.0839	830.1757	978.338	1092.797	1203.756	1284.605	1407.477
123.5	0	0	0	0	0	0	0	0.0888245	2.767086	15.67073	61.55109	167.4719	345.3954	614.1987	837.4816	981.3768	1092.081	1188.839	1309.657	1390.562
124.15	0	0	0	0	0	0	0	0	2.964735	16.4325	61.43227	172.2384	359.4167	625.0629	847.3287	975.468	1086.538	1199.224	1310.85	1392.859
124.8	0	0	0	0	0	0	0	0.2664735	3.458858	16.65015	66.06642	180.7408	379.4074	640.3918	854.6346	972.4291	1093.87	1189.594	1320.394	1407.686
125.45	0	0	0	0	0	0	0	0.2664735	3.755331	16.75897	71.77	191.9485	396.7604	636.8201	861.1465	990.6622	1096.373	1193.749	1314.429	1399.124
126.1	0	0	0	0	0	0	0	0.0888245	3.755331	17.84722	74.62179	197.2303	403.1464	638.0107	858.2876	985.5975	1099.771	1188.65	1311.446	1397.245
126.75	0	0	0	0	0	0	0	0.177649	3.458858	19.15311	82.58303	200.4509	411.4758	653.3396	863.2112	981.0392	1088.326	1200.924	1295.342	1391.189
127.4	0	0	0	0	0	0	0	0.2664735	3.360033	21.87373	83.17715	214.8793	428.4124	666.8826	862.5759	984.5845	1103.168	1199.602	1287.786	1400.795
128.05	0	0	0	0	0	0	0	0.4441225	4.150629	23.0708	87.93014	220.0323	438.6854	687.5692	867.0229	995.2205	1106.03	1188.65	1294.944	1393.486
128.7	0	0	0	0	0	0	0	0.4441225	4.447103	25.90023	92.92076	230.3382	439.3795	687.718	887.6702	997.0775	1093.87	1183.363	1297.529	1394.948
129.35	0	0	0	0	0	0	0	0.4441225	4.545927	24.48551	96.60432	239.4848	453.4008	692.7781	894.4996	988.2986	1091.724	1189.217	1295.938	1385.551
130	0	0	0	0	0	0	0	0.532947	3.755331	28.4032	102.7832	242.963	461.4527	704.3864	881.9525	994.3763	1092.081	1184.496	1292.757	1394.112
130.65	0	0	0	0	0	0	0	0.2664735	4.249454	30.36204	103.7338	256.1031	471.8645	710.4882	888.3055	992.6881	1092.975	1190.538	1295.938	1388.057
131.3	0	0	0	0	0	0	0	0.6217715	5.632997	31.12381	104.5656	270.6603	483.6646	727.7518	899.582	974.6238	1093.333	1189.406	1274.465	1401.004
131.95	0	0	0	0	0	0	0	0.4441225	5.830646	33.08265	108.6056	274.2674	494.4929	727.3054	898.9467	977.3251	1087.253	1184.685	1291.365	1398.289
132.6	0	0	0	0	0	0	0	0.532947	5.632997	33.95325	113.0021	283.4139	504.2106	729.3889	888.1466	975.1304	1086.538	1189.783	1297.728	1388.892
133.25	0	0	0	0	0	0	0	0.4441225	5.830646	33.51795	120.9633	287.7939	508.3753	727.603	891.3231	970.4033	1091.545	1171.656	1286.991	1391.398
133.9	0	0	0	0	0	0	0	0.6217715	5.830646	36.34739	124.6469	289.7263	528.9214	732.9607	893.229	963.3126	1101.022	1182.985	1284.804	1377.406
134.55	0	0	0	0	0	0	0	0.888245	4.941225	38.30622	123.8151	303.897	533.7802	736.5325	910.0644	967.1956	1093.512	1197.525	1292.359	1382.209
135.2	0	0	0	0	0	0	0	0.888245	5.435348	39.39447	128.9246	313.8165	536.6956	747.2479	900.0585	969.8968	1081.173	1183.741	1290.769	1389.936
135.85	0	0	0	0	0	0	0	0.7994205	6.522418	42.55038	133.6776	320.6442	545.9968	743.2296	900.8526	979.351	1086.359	1194.126	1300.909	1385.551
136.5	0	0	0	0	0	0	0	0.9770696	6.028295	42.00626	136.8858	327.7296	555.1592	748.8849	892.2761	983.2339	1087.074	1174.111	1290.172	1378.659
137.15	0	0	0	0	0	0	0	0.9770696	6.423593	41.89743	141.1635	338.0355	553.3545	744.8666	889.4172	984.2469	1095.3	1180.908	1292.956	1375.945
137.8	0	0	0	0	0	0	0	0.7994205	6.12712	42.87685	145.3224	338.422	557.658	747.099	897.1996	983.9092	1085.107	1185.44	1284.406	1377.198
138.45	0	0	0	0	0	0	0	0.888245	6.028295	43.09451	151.2636	344.6056	568.2087	754.0938	894.9761	982.7274	1067.94	1179.587	1288.383	1378.659
139.1	0	0	0	0	0	0	0	0.6217715	6.621242	45.16217	155.6601	358.261	567.7922	759.005	888.9407	990.3245	1077.06	1174.488	1291.962	1381.165
139.75	0	0	0	0	0	0	0	0.6217715	7.115365	44.8357	155.4225	353.3656	570.2911	765.1068	888.3055	986.7792	1083.677	1181.664	1276.255	1377.824
140.4	0	0	0	0	0	0	0.07882451	0.6217715	6.917716	47.88278	162.4331	362.641	584.59	753.2008	899.7408	977.4939	1076.345	1174.677	1277.447	1375.945
141.05	0	0	0	0	0	0	0	0.4441225	7.01654	48.75338	166.3543	361.0951	585.2841	754.6891	897.6761	977.6627	1076.345	1165.991	1272.477	1373.23
141.7	0	0	0	0	0	0	0	0.7994205	7.609487	51.69164	163.859	371.4011	592.3641	767.1903	896.7231	976.6498	1084.928	1158.816	1276.851	1376.989
142.35	0	0	0	0	0	0	0	0.710596	7.905961	50.92987	171.8202	379.517	592.3641	779.5428	894.1819	977.6627	1083.14	1172.034	1283.015	1366.756
143	0	0	0	0	0	0	0	0.9770696	8.103609	54.84755	178.1179	382.9953	605.136	777.0128	877.9819	975.9745	1087.432	1167.88	1283.015	1367.592
143.65	0	0	0	0	0	0	0	1.065894	7.807136	55.71815	176.3356	390.9824	595.2795	776.1198	896.2467	966.1826	1084.749	1174.111	1282.219	1377.824
144.3	0	0	0	0	0	0	0	0.7994205	8.99303	56.91521	185.0098	390.3383	596.5289	779.2451	900.535	967.3644	1069.192	1167.313	1285.003	1371.142
144.95	0	0	0	0	0	0	0	0.6217715	8.99303	56.80639	192.4957	399.8713	597.7783	772.8456	912.288	967.1956	1077.954	1167.88	1285.202	1373.856
145.6	0	0	0	0	0	0	0.07882451	0.710596	8.99303	58.43876	192.971	400.9019	607.3572	780.8822	912.1292	966.0138	1078.669	1177.887	1283.412	1369.889
146.25	0	0	0	0	0	0	0	0.6217715	9.88245	61.2682	199.5063	407.2143	612.3549	784.7516	902.282	967.7021	1072.589	1167.502	1284.406	1375.527
146.9	0	0	0	0	0	0	0	0.888245	9.783626	63.55351	198.5558	416.1031	627.2091	778.7986	900.8526	973.6109	1074.378	1181.664	1279.833	1373.021
147.55	0	0	0	0	0	0	0	1.154719	10.0801	62.13879	202.3581	416.6184	631.5127	784.7516	890.8467	970.2344	1087.253	1171.467	1266.512	1359.03
148.2	0	0	0	0	0	0	0.07882451	1.154719	9.190679	63.77116	203.4276	416.8761	631.3738	778.501	876.7112	978.338	1070.443	1162.404	1274.266	1364.877
148.85	0	0	0	0	0	0	0.157649	1.065894	9.783626	60.8329	208.4182	427.4397	640.3975	781.7751	879.2524	967.5333	1061.86	1168.635	1280.629	1369.889
149.5	0	0	0	0	0	0	0.07882451	0.7994205	10.67305	59.74465	211.6264	431.5621	634.2892	781.4775	875.123	949.8066	1067.761	1160.138	1282.418	1364.042
150.15	0	0	0	0	0	0	0.07882451	0.532947	10.37657	61.81232	216.8547	427.0532	638.1763	785.0493	885.129	952.6767	1073.484	1163.348	1278.243	1364.459
150.8	0	0	0	0	0	0	0.07882451	0.4441225	11.56247	63.22704	215.6665	437.8745	626.7927	775.2269	890.529	964.832	1067.761	1167.691	1282.418	1355.48
151.45	0	0	0	0	0	0	0	0.6217715	11.56247	63.98881	219.4689	441.3528	636.6492	775.9709	885.9231	961.1179	1061.323	1177.51	1266.313	1364.877
152.1	0	0	0	0	0	0	0	0.710596	11.66129	66.60059	221.0136	448.5669	646.3669	781.3287	894.3408	963.1438	1073.305	1161.648	1257.764	1351.512
152.75	0	0	0	0	0	0	0	0.888245	11.06835	65.83883	223.8654	453.4622	645.1175	782.6681	909.9056	951.6638	1069.013	1164.481	1261.939	1355.48
153.4	0	0	0	0	0	0	0	0.355298	10.96952	68.34179	230.7572	459.517	642.6187	776.8639	904.3467	955.5467	1077.596	1165.236	1258.758	1367.383
154.05	0	0	0	0	0	0	0	0.4441225	11.56247	71.933	235.0349	451.0146	636.0939	784.3051	886.876	961.2867	1059.893	1175.055	1259.752	1364.25
154.7	0	0	0	0	0	0	0	0.4441225	12.74836	76.50362	230.4007	453.0758	640.2586	775.6733	880.9995	975.6368	1064.542	1160.515	1254.583	1356.942
